Name,Latitude,Longitude,Device,Device Depth,Start Time,STZ,End Time,ETZ,Download,Remove
R25,62.67598368,-114.0924158,VR2W-119855,11.8,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R25,62.67598368,-114.0924158,VR2W-119855,11.8,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R25,62.67598368,-114.0924158,VR2W-119855,11.8,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R25,62.67598368,-114.0924158,VR2W-119855,11.8,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R25,62.67598368,-114.0924158,VR2W-119855,11.8,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R25A,62.67589362,-114.0922133,VR2W-122317,13.7,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R26,62.67669,-114.08696,VR2W-119897,10,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R26,62.67671222,-114.0870344,VR2W-119897,10.6,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R26,62.67682872,-114.0869058,VR2W-119897,11,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R26,62.67673233,-114.0868552,VR2W-119897,9.8,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R26,62.67674805,-114.0869724,VR2W-119897,9.8,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R26,62.67672537,-114.0868289,VR2W-119897,9.8,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R26,62.67674614,-114.0871196,VR2W-119897,10.6,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R26,62.67674614,-114.0871196,VR2W-119897,10.6,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R26,62.67674614,-114.0871196,VR2W-119897,10.6,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R26,62.67674614,-114.0871196,VR2W-119897,10.6,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R26,62.67674614,-114.0871196,VR2W-119897,10.6,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R26,62.67674614,-114.0871196,VR2W-119897,10.6,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R26,62.67674614,-114.0871196,VR2W-119897,10.6,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R27,62.6742,-114.08815,VR2W-120514,13.2,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R27,62.67421022,-114.0882643,VR2W-120514,12,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R27,62.67427182,-114.0880995,VR2W-120514,12.7,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R27,62.67407172,-114.0878963,VR2W-120514,12.8,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R27,62.67406036,-114.087953,VR2W-120514,12.8,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R27,62.67406709,-114.08791,VR2W-120514,12.8,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R27,62.67424453,-114.0884069,VR2W-120514,12,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R27,62.67424453,-114.0884069,VR2W-120514,12,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R27,62.67424453,-114.0884069,VR2W-120514,12,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R27,62.67424453,-114.0884069,VR2W-120514,12,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R27,62.67424453,-114.0884069,VR2W-120514,12,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R27,62.67424453,-114.0884069,VR2W-120514,12,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R27,62.67424453,-114.0884069,VR2W-120514,12,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R28,62.67582,-114.08204,VR2W-120512,9.3,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R28,62.67582014,-114.0820519,VR2W-120512,9,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R28,62.67593007,-114.0820103,VR2W-120512,13,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R28,62.67579384,-114.0819714,VR2W-120512,8,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R28,62.67581035,-114.0820049,VR2W-120512,8,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R28,62.6758179,-114.0819941,VR2W-120512,8,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R28,62.67587269,-114.0820848,VR2W-120512,9,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R28,62.67587269,-114.0820848,VR2W-120512,9,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R28,62.67587269,-114.0820848,VR2W-120512,9,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R28,62.67587269,-114.0820848,VR2W-120512,9,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R28,62.67587269,-114.0820848,VR2W-120512,9,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R28,62.67587269,-114.0820848,VR2W-120512,9,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R28,62.67587269,-114.0820848,VR2W-120512,9,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R29,62.67244,-114.08415,VR2W-120510,16,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R29,62.67241329,-114.0839764,VR2W-120510,15.5,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R29,62.67255403,-114.0841564,VR2W-120510,16,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R29,62.67244704,-114.084038,VR2W-120510,15.7,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R29,62.6724363,-114.0840592,VR2W-120510,15.7,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R29,62.67235686,-114.0840035,VR2W-120510,15.7,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R29,62.67241935,-114.0840631,VR2W-120510,15.5,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R29,62.67241935,-114.0840631,VR2W-120510,15.5,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R29,62.67241935,-114.0840631,VR2W-120510,15.5,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R29,62.67241935,-114.0840631,VR2W-120510,15.5,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R29,62.67241935,-114.0840631,VR2W-120510,15.5,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R29,62.67241935,-114.0840631,VR2W-120510,15.5,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R29,62.67241935,-114.0840631,VR2W-120510,15.5,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R3,62.68356,-114.09319,VR2W-120461,17,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R3,62.68359177,-114.0931137,VR2W-120461,16.7,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R3,62.68348729,-114.0929116,VR2W-120461,13.7,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R3,62.683419,-114.0936423,VR2W-120461,16.7,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R3,62.683419,-114.0936423,VR2W-120461,16.7,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R3,62.683419,-114.0936423,VR2W-120461,16.7,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R3,62.683419,-114.0936423,VR2W-120461,16.7,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R3,62.683419,-114.0936423,VR2W-120461,16.7,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R3,62.683419,-114.0936423,VR2W-120461,16.7,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R3,62.683419,-114.0936423,VR2W-120461,16.7,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R3,62.68356793,-114.0930791,VR2W-120461,16.4,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R3,62.68356247,-114.0930453,VR2W-120461,16.4,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R3,62.68357718,-114.0931087,VR2W-120461,16.4,2014-06-20 6:00,0,2014-09-24 17:32,0,8,N
R3,62.68357718,-114.0931087,VR2W-120461,16.4,2014-09-24 20:07,0,2014-09-25 16:00,0,8,Y
R30,62.67367,-114.0799,VR2W-119899,11.7,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R30,62.6736991,-114.0800902,VR2W-119899,12.2,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R30,62.67372936,-114.0801095,VR2W-119899,9.7,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R30,62.67358331,-114.079934,VR2W-119899,9.3,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R30,62.67357548,-114.079922,VR2W-119899,9.3,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R30,62.67357723,-114.0801606,VR2W-119899,11.8,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R30,62.67371514,-114.080097,VR2W-119899,12.2,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R30,62.67371514,-114.080097,VR2W-119899,12.2,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R30,62.67371514,-114.080097,VR2W-119899,12.2,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R30,62.67371514,-114.080097,VR2W-119899,12.2,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R30,62.67371514,-114.080097,VR2W-119899,12.2,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R30,62.67371514,-114.080097,VR2W-119899,12.2,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R30,62.67371514,-114.080097,VR2W-119899,12.2,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R31,62.67205,-114.08014,VR2W-120520,3,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R31,62.67204487,-114.0800081,VR2W-120520,3,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R31,62.67229563,-114.0801912,VR2W-120520,3.6,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R31,62.67214633,-114.0800669,VR2W-120520,3.8,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R31,62.67213624,-114.0800538,VR2W-120520,3.8,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R31,62.67219716,-114.0800764,VR2W-120520,3.5,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R31,62.67204744,-114.0800368,VR2W-120520,3,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R31,62.67204744,-114.0800368,VR2W-120520,3,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R31,62.67204744,-114.0800368,VR2W-120520,3,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R31,62.67204744,-114.0800369,VR2W-120520,3,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R31,62.67204744,-114.0800368,VR2W-120520,3,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R31,62.67204744,-114.0800368,VR2W-120520,3,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R31,62.67204744,-114.0800368,VR2W-120520,3,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R32,62.67229,-114.07769,VR2W-120470,7.6,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R32,62.67210694,-114.0777947,VR2W-120470,7.5,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R32,62.67232376,-114.0779294,VR2W-120470,7.2,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R32,62.67220352,-114.0776674,VR2W-120470,5.8,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R32,62.67221848,-114.0777275,VR2W-120470,5.8,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R32,62.67221828,-114.0777305,VR2W-120470,6,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R32,62.67229942,-114.0776915,VR2W-120470,7.5,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R32,62.67229942,-114.0776915,VR2W-120470,7.5,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R32,62.67229942,-114.0776915,VR2W-120470,7.5,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R32,62.67229942,-114.0776915,VR2W-120470,7.5,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R32,62.67229942,-114.0776915,VR2W-120470,7.5,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R32,62.67229942,-114.0776915,VR2W-120470,7.5,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R32,62.67229942,-114.0776915,VR2W-120470,7.5,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R33,62.67237,-114.07283,VR2W-120475,13.1,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R33,62.67223114,-114.0728665,VR2W-120475,12.5,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R33,62.67237227,-114.0728215,VR2W-120475,13.7,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R33,62.6722168,-114.0725573,VR2W-120475,11.7,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R33,62.67224379,-114.0725247,VR2W-120475,11.7,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R33,62.67238588,-114.0724983,VR2W-120475,11.7,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R33,62.67233573,-114.0726418,VR2W-120475,12.5,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R33,62.67233573,-114.0726418,VR2W-120475,12.5,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R33,62.67233573,-114.0726418,VR2W-120475,12.5,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R33,62.67233573,-114.0726418,VR2W-120475,12.5,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R33,62.67233573,-114.0726418,VR2W-120475,12.5,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R33,62.67233573,-114.0726418,VR2W-120475,12.5,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R33,62.67233573,-114.0726418,VR2W-120475,12.5,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R34,62.6707,-114.07047,VR2W-120481,5.2,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R34,62.67059914,-114.0705623,VR2W-120481,4.4,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R34,62.67073033,-114.0707848,VR2W-120481,6.2,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R34,62.67059552,-114.0705191,VR2W-120481,4.5,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R34,62.67057349,-114.0704853,VR2W-120481,4.5,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R34,62.67062312,-114.0704316,VR2W-120481,4.5,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R34,62.67057491,-114.0705857,VR2W-120481,4.4,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R34,62.67057491,-114.0705857,VR2W-120481,4.4,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R34,62.67057491,-114.0705857,VR2W-120481,4.4,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R34,62.67057491,-114.0705857,VR2W-120481,4.4,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R34,62.67057491,-114.0705857,VR2W-120481,4.4,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R34,62.67057491,-114.0705857,VR2W-120481,4.4,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R34,62.67057491,-114.0705857,VR2W-120481,4.4,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R35,62.66989,-114.06649,VR2W-120479,13.5,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R35,62.66987051,-114.0665218,VR2W-120479,11.5,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R35,62.66987803,-114.0667591,VR2W-120479,11.7,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R35,62.66979589,-114.0662639,VR2W-120479,13.6,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R35,62.66979473,-114.0662783,VR2W-120479,13.6,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R35,62.66974693,-114.066372,VR2W-120479,13.6,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R35,62.66990262,-114.0665027,VR2W-120479,11.5,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R35,62.66990262,-114.0665027,VR2W-120479,11.5,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R35,62.66990262,-114.0665027,VR2W-120479,11.5,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R35,62.66990262,-114.0665027,VR2W-120479,11.5,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R35,62.66990262,-114.0665027,VR2W-120479,11.5,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R35,62.66990262,-114.0665027,VR2W-120479,11.5,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R35,62.66990262,-114.0665027,VR2W-120479,11.5,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R36,62.66784,-114.06316,VR2W-120507,4.2,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R36,62.66783169,-114.0631404,VR2W-120507,4.4,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R36,62.66782035,-114.0635642,VR2W-120507,4.2,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R36,62.66770855,-114.0630634,VR2W-120507,4.4,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R36,62.66770342,-114.0630811,VR2W-120507,4.4,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R36,62.66769072,-114.06306,VR2W-120507,4.4,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R36,62.66788236,-114.0631113,VR2W-120507,4.4,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R36,62.66788236,-114.0631113,VR2W-120507,4.4,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R36,62.66788236,-114.0631113,VR2W-120507,4.4,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R36,62.66788236,-114.0631113,VR2W-120507,4.4,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R36,62.66788236,-114.0631113,VR2W-120507,4.4,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R36,62.66788236,-114.0631113,VR2W-120507,4.4,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R36,62.66788236,-114.0631113,VR2W-120507,4.4,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R37,62.6706,-114.05907,VR2W-120487,12.9,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R37,62.67061453,-114.0590294,VR2W-120487,12,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R37,62.67047277,-114.0594911,VR2W-120487,13.2,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R37,62.67044186,-114.0591028,VR2W-120487,12.7,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R37,62.67046429,-114.0591127,VR2W-120487,12.7,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R37,62.67036761,-114.059035,VR2W-120487,12.7,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R37,62.67065654,-114.0590623,VR2W-120487,12,2012-10-27 0:18,0,2012-10-28 18:12,0,4a,Y
R37,62.67065654,-114.0590623,VR2W-120487,12,2012-10-28 20:25,0,2012-12-01 0:00,0,4a,N
R37,62.67065654,-114.0590623,VR2W-120487,12,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R37,62.67065654,-114.0590623,VR2W-120487,12,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R37,62.67065654,-114.0590623,VR2W-120487,12,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R37,62.67065654,-114.0590623,VR2W-120487,12,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R37,62.67065654,-114.0590623,VR2W-120487,12,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R37,62.67065654,-114.0590623,VR2W-120487,12,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R38,62.66804,-114.05844,VR2W-120506,8.1,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R38,62.66801092,-114.0581709,VR2W-120506,7,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R38,62.66805301,-114.0586393,VR2W-120506,8.4,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R38,62.6679711,-114.0581084,VR2W-120506,8.5,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R38,62.66798247,-114.0581018,VR2W-120506,8.5,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R38,62.66802236,-114.0579633,VR2W-120506,8.5,2014-06-20 6:00,0,2014-06-26 6:31,0,8,Y
R38,62.66803158,-114.0579597,VR2W-120506,8.5,2014-06-26 8:08,0,2014-09-25 16:00,0,8,N
R38,62.66807492,-114.0581804,VR2W-120506,7,2012-10-27 0:18,0,2012-10-28 18:12,0,4a,Y
R38,62.66807492,-114.0581804,VR2W-120506,7,2012-10-28 20:25,0,2012-12-01 0:00,0,4a,N
R38,62.66807492,-114.0581804,VR2W-120506,7,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R38,62.66807492,-114.0581804,VR2W-120506,7,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R38,62.66807492,-114.0581804,VR2W-120506,7,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R38,62.66807492,-114.0581804,VR2W-120506,7,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R38,62.66807492,-114.0581804,VR2W-120506,7,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R38,62.66807492,-114.0581804,VR2W-120506,7,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R39,62.66722,-114.05553,VR2W-120497,6.1,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R39,62.66729196,-114.0554825,VR2W-120497,5.9,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R39,62.6672727,-114.0558577,VR2W-120497,6.4,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R39,62.66717111,-114.0551774,VR2W-120497,6,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R39,62.6671852,-114.0552239,VR2W-120497,6,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R39,62.66719752,-114.0552375,VR2W-120497,6,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R39,62.66739509,-114.0555764,VR2W-120497,5.9,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R39,62.66739509,-114.0555764,VR2W-120497,5.9,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R39,62.66739509,-114.0555764,VR2W-120497,5.9,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R39,62.66739509,-114.0555764,VR2W-120497,5.9,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R39,62.66739509,-114.0555764,VR2W-120497,5.9,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R39,62.66739509,-114.0555764,VR2W-120497,5.9,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R39,62.66739509,-114.0555764,VR2W-120497,5.9,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R4,62.68256,-114.09158,VR2W-120466,6.5,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R4,62.6825556,-114.0915059,VR2W-120466,6.3,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R4,62.68246788,-114.0913431,VR2W-120466,10,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R4,62.68238461,-114.0918311,VR2W-120466,6.3,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R4,62.68238461,-114.0918311,VR2W-120466,6.3,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R4,62.68238461,-114.0918311,VR2W-120466,6.3,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R4,62.68238461,-114.0918311,VR2W-120466,6.3,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R4,62.68238461,-114.0918311,VR2W-120466,6.3,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R4,62.68238461,-114.0918311,VR2W-120466,6.3,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R4,62.68238461,-114.0918311,VR2W-120466,6.3,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R4,62.68247922,-114.0916376,VR2W-120466,5.3,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R4,62.68248521,-114.0916176,VR2W-120466,5.3,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R4,62.68244882,-114.0916649,VR2W-120466,6.3,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R40,62.67156,-114.05978,VR2W-120486,1.7,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R40,62.67152321,-114.0599555,VR2W-120486,2.5,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R40,62.67156125,-114.0602354,VR2W-120486,4,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R40,62.67157613,-114.0598941,VR2W-120486,3.3,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R40,62.67154011,-114.0598561,VR2W-120486,3.3,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R40,62.67157599,-114.0599185,VR2W-120486,3.3,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R40,62.67129955,-114.0596727,VR2W-120486,2.5,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R40,62.67129955,-114.0596727,VR2W-120486,2.5,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R40,62.67129955,-114.0596727,VR2W-120486,2.5,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R40,62.67129955,-114.0596727,VR2W-120486,2.5,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
R40,62.67129955,-114.0596727,VR2W-120486,2.5,2013-03-01 0:00,0,2013-04-01 0:00,0,4e,N
R40,62.67129955,-114.0596727,VR2W-120486,2.5,2013-04-01 0:00,0,2013-05-01 0:00,0,4f,N
R40,62.67129955,-114.0596727,VR2W-120486,2.5,2013-05-01 0:00,0,2013-05-25 6:00,0,4g,N
R41,62.67353,-114.0663,VR2W-120483,18.8,2012-06-28 6:30,0,2012-09-11 17:30,0,2,N
R41,62.67352547,-114.0664069,VR2W-120483,18,2012-09-14 3:30,0,2012-10-27 0:18,0,3,N
R41,62.67339136,-114.0664555,VR2W-120483,18.5,2013-06-11 1:00,0,2013-09-24 14:51,0,5,N
R41,62.67344471,-114.0661229,VR2W-120483,19.5,2013-09-28 0:00,0,2013-11-01 0:00,0,6,N
R41,62.67346152,-114.0660571,VR2W-120483,19.5,2013-11-01 0:00,0,2014-06-11 23:00,0,7,N
R41,62.67342261,-114.0660393,VR2W-120483,19.5,2014-06-20 6:00,0,2014-09-25 16:00,0,8,N
R41,62.6735035,-114.0663261,VR2W-120483,18,2012-10-27 0:18,0,2012-12-01 0:00,0,4a,N
R41,62.6735035,-114.0663261,VR2W-120483,18,2012-12-01 0:00,0,2013-01-01 0:00,0,4b,N
R41,62.6735035,-114.0663261,VR2W-120483,18,2013-01-01 0:00,0,2013-02-01 0:00,0,4c,N
R41,62.6735035,-114.0663261,VR2W-120483,18,2013-02-01 0:00,0,2013-03-01 0:00,0,4d,N
